sample_id,family_id,label,subtype,scenario,behavior_mode,observation_profile,frame_count,simulator_version,feature_version,requested_depth_mode,fps,seed,split,attempted_missing_fraction,camera_residual_enabled,tracking_drift_enabled,feature_status,feature_config_id,rejection_reason,v_mean,v_std,a_mean,turn_rate_mean,turn_rate_p95,heading_change_ratio,straightness,stationary_ratio,bbox_area_mean,bbox_area_cv,bbox_scale_rate_std,observed_points,duration_seconds,nominal_fps,clock,missing_fraction,longest_missing_seconds,long_gap_count,mean_conf,boundary_fraction,usable_segments,retained_points,heading_valid_fraction,retained_duration_seconds,training_length_group
20260906:baseline:94:bird:falcon:ideal,20260906:baseline:94,bird,falcon,baseline,thermal_circle,ideal,191,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,19.219080249017065,6.768636522640478,3.1270322892056313,0.14873333871993574,0.44763617236161024,0.0,0.9735795653820318,0.0,4.919942307950921e-06,0.30400830785403643,0.015849785054767116,191.0,6.333,30.001579030475288,timestamp_ms,0.0,0.0006684210526322759,0.0,1.0,0.0,1.0,191.0,1.0,6.333,standard
20260906:sudden_dash:260:bird:falcon:noisy,20260906:sudden_dash:260,bird,falcon,sudden_dash,glide,noisy,111,3.0.0,3.0.0,approaching,30.0,20260906,train,0.09909909909909909,True,False,accepted,3b9a6c638c3f3519,,25.061294342205095,5.751074184164037,9.495549024985397,0.11361634659121046,0.26402193823754777,0.0,0.9995050805087068,0.0,1.1774058654429029e-05,0.2103572650551803,0.11423575599616387,100.0,3.5,30.0,timestamp_ms,0.05660377358490565,0.16666666666666685,0.0,0.8012734810394647,0.0,1.0,100.0,1.0,3.5,standard
20260906:multi_mode:2:drone:racing_quad:noisy,20260906:multi_mode:2,drone,racing_quad,multi_mode,cruise,noisy,186,3.0.0,3.0.0,receding,30.0,20260906,train,0.09139784946236562,True,False,accepted,3b9a6c638c3f3519,,9.896490111943976,5.655616768972149,22.218560566320814,1.3471991235812153,5.213956378290837,0.548913043478261,0.8502027124707255,0.005405405405405406,1.7838013645178794e-06,0.08105741929379398,0.12868904372891082,169.0,6.167,29.998378466028864,timestamp_ms,0.09139784946236562,0.2336648648648652,0.0,0.773774428862846,0.0,1.0,169.0,0.9239130434782609,6.167,standard
20260906:sudden_dash:23:bird:pigeon:ideal,20260906:sudden_dash:23,bird,pigeon,sudden_dash,glide,ideal,346,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0780346820809249,False,False,accepted,3b9a6c638c3f3519,,9.42981772265157,3.099386837943016,1.9744246665316496,0.053579234580333875,0.14813355054002217,0.0,0.9989695020568364,0.0,4.230704043775037e-06,0.4267681696055668,0.02229545890118094,319.0,10.6,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,319.0,1.0,10.6,standard
20260906:baseline:46:drone:consumer_quad:ideal,20260906:baseline:46,drone,consumer_quad,baseline,cruise,ideal,322,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,23.471617290549563,2.3507689033477135,1.8026177727543973,0.01473958005253738,0.03698488698373775,0.0,0.9999696342713937,0.0,1.2938990531717809e-06,0.23864263134271582,0.006661256709002868,322.0,10.7,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,322.0,1.0,10.7,standard
20260906:sudden_dash:184:drone:consumer_quad:ideal,20260906:sudden_dash:184,drone,consumer_quad,sudden_dash,cruise,ideal,240,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,48.703830026044756,9.769816090334997,7.263657747863515,0.00941597449437231,0.023432756375312128,0.0,0.9999797414037876,0.0,8.114611699226707e-07,0.017257468447705933,0.010309112118054655,240.0,7.967,29.99874482239237,timestamp_ms,0.0,0.0006652719665278944,0.0,1.0,0.0,1.0,240.0,1.0,7.967,standard
20260906:baseline:246:bird:seagull:ideal,20260906:baseline:246,bird,seagull,baseline,glide,ideal,321,3.0.0,3.0.0,approaching,30.0,20260906,train,0.6261682242990654,False,False,accepted,3b9a6c638c3f3519,,8.329722347140702,0.6956194437381424,1.7388483039093106,0.10974743156170737,0.2863610749548117,0.0,0.9993528094507778,0.0,1.710044317231102e-05,0.16760879735384565,0.007856368659111084,120.0,3.967,29.99747920342828,timestamp_ms,0.0,0.0006638655462187365,0.0,1.0,0.0,1.0,120.0,1.0,3.967,standard
20260906:sudden_dash:47:bird:pigeon:noisy,20260906:sudden_dash:47,bird,pigeon,sudden_dash,thermal_circle,noisy,135,3.0.0,3.0.0,receding,30.0,20260906,train,0.051851851851851816,True,True,accepted,3b9a6c638c3f3519,,15.422911300055915,6.465639537160159,19.85354182638407,0.5983389890443731,1.388422997518307,0.4736842105263158,0.9605967118946421,0.0,2.596786860162167e-06,0.12092933024928683,0.21829096151701138,128.0,4.467,29.997761361092458,timestamp_ms,0.051851851851851816,0.06666417910447761,0.0,0.8197181840953193,0.0,1.0,128.0,1.0,4.467,standard
20260906:sharp_turns:297:drone:racing_quad:noisy,20260906:sharp_turns:297,drone,racing_quad,sharp_turns,cruise,noisy,190,3.0.0,3.0.0,receding,30.0,20260906,train,0.3157894736842105,True,False,accepted,3b9a6c638c3f3519,,25.61704671098394,6.6628615675797205,41.63856504854923,1.0760307721346418,3.5215804052758917,0.6592577868440483,0.8891774534662094,0.0,9.735216699851688e-07,0.0855736641620088,0.1459752318231903,130.0,6.3,30.0,timestamp_ms,0.3157894736842105,1.6996666666666667,1.0,0.7271097896276993,0.0,2.0,130.0,1.0,4.567,standard
20260906:sharp_turns:300:bird:pigeon:ideal,20260906:sharp_turns:300,bird,pigeon,sharp_turns,sudden_escape,ideal,334,3.0.0,3.0.0,approaching,30.0,20260906,train,0.3023952095808383,False,False,accepted,3b9a6c638c3f3519,,27.38027973650054,15.57623762097954,6.577078863402439,0.2093791754823686,0.7953702249973529,0.16017316017316022,0.878788481234224,0.0,3.76976202097627e-06,0.1394789945925166,0.12888660701780183,233.0,7.733,30.001293159187895,timestamp_ms,0.0,0.000668103448276558,0.0,1.0,0.0,1.0,233.0,1.0,7.733,standard
20260906:sharp_turns:86:drone:fixed_wing_drone:ideal,20260906:sharp_turns:86,drone,fixed_wing_drone,sharp_turns,cruise,ideal,327,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.6758409785932722,False,False,accepted,3b9a6c638c3f3519,,28.897189941299953,2.2968147788186073,3.536011040508132,0.011466539295518092,0.025592679017052016,0.0,0.9999946403964747,0.0,5.8452529871978936e-06,0.07569140835663656,0.001820094532329583,106.0,3.5,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,106.0,1.0,3.5,standard
20260906:baseline:235:drone:hover_quad:noisy,20260906:baseline:235,drone,hover_quad,baseline,cruise,noisy,94,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.07446808510638303,False,False,accepted,3b9a6c638c3f3519,,16.300504232502515,1.929792158159666,26.930516451121093,0.6777782477835589,1.5180281834634382,0.532608695652174,0.9903304566788982,0.0,1.3967238196261016e-06,0.06926777271281782,0.1998655934802421,87.0,3.1,30.0,timestamp_ms,0.07446808510638303,0.10066666666666668,0.0,0.8115844593253998,0.0,1.0,87.0,1.0,3.1,standard
20260906:multi_mode:232:drone:racing_quad:ideal,20260906:multi_mode:232,drone,racing_quad,multi_mode,cruise,ideal,77,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,53.722506950111445,15.115797572348017,26.28431041887581,0.010355219012419255,0.02531623764889712,0.0,0.9999896483853132,0.0,1.322832872993229e-06,0.0947959313708168,0.015532779570194407,77.0,2.533,30.00394788787999,timestamp_ms,0.0,0.000671052631579204,0.0,1.0,0.0,1.0,77.0,1.0,2.533,standard
20260906:multi_mode:75:bird:pigeon:ideal,20260906:multi_mode:75,bird,pigeon,multi_mode,glide,ideal,306,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,17.590884428843353,6.482042770633312,8.959376468699578,0.5565281562407801,1.6657353528110992,0.3782894736842106,0.5603039274922487,0.0,1.998158566525167e-06,0.14250086269604853,0.16052832234722644,306.0,10.167,29.99901642569096,timestamp_ms,0.0,0.0006655737704924988,0.0,1.0,0.0,1.0,306.0,1.0,10.167,standard
20260906:sharp_turns:189:bird:falcon:noisy,20260906:sharp_turns:189,bird,falcon,sharp_turns,foraging_zigzag,noisy,128,3.0.0,3.0.0,crossing,30.0,20260906,train,0.4921875,False,True,accepted,3b9a6c638c3f3519,,34.37723419211346,1.0641900894317704,11.090036724115734,0.17712339960259213,0.3821072362133992,0.0,0.9942030777598159,0.0,9.54779664169362e-06,0.15011395810429543,0.14788221580131375,65.0,2.667,29.996250468691414,timestamp_ms,0.19753086419753085,0.3666625,1.0,0.71876614688266,0.0,1.0,60.0,1.0,2.134,standard
20260906:multi_mode:208:drone:racing_quad:noisy,20260906:multi_mode:208,drone,racing_quad,multi_mode,cruise,noisy,76,3.0.0,3.0.0,receding,30.0,20260906,train,0.1578947368421053,True,True,accepted,3b9a6c638c3f3519,,24.074934721221503,8.683715272129321,29.252476404461994,0.4837437622291082,1.2966798370597576,0.3934426229508196,0.9975974929983106,0.0,1.1301987996504412e-06,0.0470925423336583,0.13003113409211972,64.0,2.5,30.0,timestamp_ms,0.1578947368421053,0.2996666666666664,1.0,0.6861876642030462,0.0,1.0,60.0,1.0,2.067,standard
20260906:sudden_dash:17:bird:pigeon:ideal,20260906:sudden_dash:17,bird,pigeon,sudden_dash,foraging_zigzag,ideal,81,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,18.839596166056584,2.115063064528316,5.375395645391128,0.15051918770485787,0.26999990110206024,0.0,0.9975795490417528,0.0,2.1856075194609517e-06,0.05069478677077737,0.1372351169833129,81.0,2.667,29.996250468691414,timestamp_ms,0.0,0.0006625000000002532,0.0,1.0,0.0,1.0,81.0,1.0,2.667,standard
20260906:sudden_dash:43:bird:seagull:ideal,20260906:sudden_dash:43,bird,seagull,sudden_dash,thermal_circle,ideal,279,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,10.084473769888175,3.1715458939582533,4.242622123319148,0.3946236608482761,0.8444684079849152,0.26714801444043323,0.31538639576949956,0.0,1.4499471447101215e-05,0.31144194844935197,0.15968405505927194,279.0,9.267,29.998920902125825,timestamp_ms,0.0,0.0006654676258999806,0.0,1.0,0.0,1.0,279.0,1.0,9.267,standard
20260906:sudden_dash:162:bird:seagull:ideal,20260906:sudden_dash:162,bird,seagull,sudden_dash,foraging_zigzag,ideal,71,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,16.128710756265768,0.4215906270243743,2.6439706163874006,0.08038295163390266,0.1682531151458775,0.0,0.9990691735404794,0.0,8.908071168900837e-06,0.0352964988166315,0.08051487038857252,71.0,2.333,30.004286326618086,timestamp_ms,0.0,0.0006714285714288226,0.0,1.0,0.0,1.0,71.0,1.0,2.333,standard
20260906:multi_mode:124:bird:falcon:ideal,20260906:multi_mode:124,bird,falcon,multi_mode,glide,ideal,387,3.0.0,3.0.0,approaching,30.0,20260906,train,0.702842377260982,False,False,accepted,3b9a6c638c3f3519,,22.54804484163798,4.2764687286378775,7.931281377661182,0.06700645763150694,0.22049859989008716,0.0,0.9991828831685131,0.0,8.468451954281782e-06,0.35675300285362366,0.028923157806271898,115.0,3.8,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,115.0,1.0,3.8,standard
20260906:baseline:128:drone:racing_quad:ideal,20260906:baseline:128,drone,racing_quad,baseline,cruise,ideal,216,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.5277777777777778,False,False,accepted,3b9a6c638c3f3519,,107.87848952696022,7.06147765172273,9.493285864775391,0.03851970380318377,0.07244176985978952,0.0,0.9997917463230657,0.0,6.139046368497756e-07,0.10216265592326788,0.14222861075938759,102.0,3.367,29.997029997029994,timestamp_ms,0.0,0.0006633663366339138,0.0,1.0,0.0,1.0,102.0,1.0,3.367,standard
20260906:sharp_turns:77:bird:falcon:ideal,20260906:sharp_turns:77,bird,falcon,sharp_turns,flap_jitter,ideal,171,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.7719298245614035,False,False,accepted,3b9a6c638c3f3519,,32.07574718494549,1.7801356969889308,6.4736666657337745,0.06601929913021416,0.13014414994533607,0.0,0.9999597941935302,0.0,1.1708190323344387e-05,0.0561877574563911,0.9764358741273392,39.0,1.267,29.99210734017364,timestamp_ms,0.0,0.0006578947368421351,0.0,1.0,0.0,1.0,39.0,1.0,1.267,short
20260906:sudden_dash:119:drone:consumer_quad:noisy,20260906:sudden_dash:119,drone,consumer_quad,sudden_dash,cruise,noisy,405,3.0.0,3.0.0,approaching,30.0,20260906,train,0.8271604938271605,False,True,accepted,3b9a6c638c3f3519,,18.040981147318185,1.8827908093147996,14.89679697884162,0.4299562520362388,1.0530961587065066,0.3333333333333333,0.9982511702045725,0.0,3.0221207534843233e-06,0.12138114964075535,0.10269683010318142,70.0,2.867,29.99651203348448,timestamp_ms,0.1954022988505747,0.5666627906976746,1.0,0.8436252153784908,0.0,2.0,70.0,1.0,2.267,standard
20260906:multi_mode:245:bird:falcon:ideal,20260906:multi_mode:245,bird,falcon,multi_mode,sudden_escape,ideal,150,3.0.0,3.0.0,approaching,30.0,20260906,train,0.18000000000000005,False,False,accepted,3b9a6c638c3f3519,,29.760950199599744,12.516491262554057,11.149854602011112,0.1483089009544293,0.34149403778092713,0.0,0.9875506260414624,0.0,7.4839947782848396e-06,0.10465078164573659,0.1162749621485303,123.0,4.067,29.997541185148755,timestamp_ms,0.0,0.0006639344262297578,0.0,1.0,0.0,1.0,123.0,1.0,4.067,standard
20260906:sudden_dash:259:drone:fixed_wing_drone:noisy,20260906:sudden_dash:259,drone,fixed_wing_drone,sudden_dash,cruise,noisy,147,3.0.0,3.0.0,receding,30.0,20260906,train,0.08163265306122447,True,True,accepted,3b9a6c638c3f3519,,7.865936839376745,0.4935288235686322,9.508912356080957,0.6275094918299547,1.4206804288114465,0.5448275862068963,0.9944151752256953,0.0,5.58070586594577e-06,0.25602354423543316,0.08943394933302667,135.0,4.867,29.997945346209164,timestamp_ms,0.08163265306122447,0.20066438356164382,0.0,0.802718598188294,0.0,1.0,135.0,1.0,4.867,standard
20260906:sudden_dash:283:drone:racing_quad:noisy,20260906:sudden_dash:283,drone,racing_quad,sudden_dash,cruise,noisy,287,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.5923344947735192,True,True,accepted,3b9a6c638c3f3519,,61.51453132934242,4.344333791961923,41.35225262980754,0.31600330348248545,0.6614657814356902,0.17322834645669288,0.9987274745641113,0.0,1.9108093841248867e-06,0.07199221920403437,0.14621849119593375,117.0,4.267,29.997656433091162,timestamp_ms,0.09302325581395354,0.03366406250000017,0.0,0.5703257697981443,0.0,1.0,117.0,1.0,4.267,standard
20260906:sharp_turns:208:drone:racing_quad:noisy,20260906:sharp_turns:208,drone,racing_quad,sharp_turns,cruise,noisy,192,3.0.0,3.0.0,crossing,30.0,20260906,train,0.6875,True,True,accepted,3b9a6c638c3f3519,,42.07524629453394,7.201075300547527,61.29994299917316,0.9318920533428361,2.4325829943686865,0.5882352941176471,0.8096621625557511,0.0,7.794323572640578e-07,0.05043072193245708,0.16549232510881046,60.0,2.3,30.0,timestamp_ms,0.1428571428571429,0.16666666666666685,0.0,0.6049300597743982,0.0,1.0,60.0,1.0,2.3,standard
20260906:sudden_dash:80:drone:hover_quad:ideal,20260906:sudden_dash:80,drone,hover_quad,sudden_dash,cruise,ideal,136,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,24.42128787038084,6.060145695884756,6.733175652818575,0.15843555440981882,0.28013532572442557,0.0,0.9868243696855247,0.0,4.640301478290079e-06,0.06201493905005302,0.1351912451938419,136.0,4.5,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,136.0,1.0,4.5,standard
20260906:multi_mode:161:bird:seagull:ideal,20260906:multi_mode:161,bird,seagull,multi_mode,foraging_zigzag,ideal,202,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,9.348962523732936,1.6953006631908578,3.4737031973539105,0.31973996906493,0.707340838523507,0.19000000000000009,0.7875571000190844,0.0,8.450754396814337e-06,0.29473421529723465,0.03823874404389298,202.0,6.7,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,202.0,1.0,6.7,standard
20260906:sharp_turns:300:drone:consumer_quad:noisy,20260906:sharp_turns:300,drone,consumer_quad,sharp_turns,cruise,noisy,334,3.0.0,3.0.0,approaching,30.0,20260906,train,0.3383233532934131,True,True,accepted,3b9a6c638c3f3519,,28.322797724391883,11.32141895215926,20.851560305224695,0.42232440078870753,1.015503846732766,0.3361702127659576,0.8269112574340393,0.0,2.596229043014333e-06,0.12430490703023671,0.14098617201465766,221.0,7.867,29.998728867420873,timestamp_ms,0.0675105485232067,0.06666525423728822,0.0,0.724707220832736,0.0,1.0,221.0,1.0,7.867,standard
20260906:sharp_turns:267:bird:seagull:noisy,20260906:sharp_turns:267,bird,seagull,sharp_turns,foraging_zigzag,noisy,361,3.0.0,3.0.0,crossing,30.0,20260906,train,0.22160664819944598,False,False,accepted,3b9a6c638c3f3519,,8.989174371109954,2.8378088126163794,6.176257199790755,0.3996185821849318,0.9782425258597691,0.26829268292682923,0.9418741334459145,0.0,1.9993730053303404e-05,0.1377211296584806,0.18789992606734074,281.0,9.6,30.0,timestamp_ms,0.02768166089965396,0.03366666666666684,0.0,0.9288261733378625,0.0,1.0,281.0,1.0,9.6,standard
20260906:sudden_dash:162:bird:seagull:noisy,20260906:sudden_dash:162,bird,seagull,sudden_dash,foraging_zigzag,noisy,71,3.0.0,3.0.0,crossing,30.0,20260906,train,0.09859154929577463,False,False,accepted,3b9a6c638c3f3519,,18.6673551157063,0.42659468586088745,9.13010797887382,0.24747474452291376,0.5503297524470647,0.07246376811594203,0.9983868193499768,0.0,6.774186996235036e-06,0.03809837935781967,0.11603028413220087,64.0,2.333,30.004286326618086,timestamp_ms,0.09859154929577463,0.09967142857142858,0.0,0.8470670618944689,0.0,1.0,64.0,1.0,2.333,standard
20260906:multi_mode:141:drone:hover_quad:ideal,20260906:multi_mode:141,drone,hover_quad,multi_mode,cruise,ideal,113,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,6.135079823160237,3.568878719258632,3.0695754088599796,0.10833977409152329,0.6735720898996358,0.08108108108108109,0.9998623009447751,0.0,2.3107500728251394e-06,0.04199411995722263,0.19693793112024752,113.0,3.733,30.002678810608092,timestamp_ms,0.0,0.0006696428571431115,0.0,1.0,0.0,1.0,113.0,1.0,3.733,standard
20260906:baseline:110:drone:fixed_wing_drone:ideal,20260906:baseline:110,drone,fixed_wing_drone,baseline,cruise,ideal,303,3.0.0,3.0.0,crossing,30.0,20260906,train,0.6237623762376238,False,False,accepted,3b9a6c638c3f3519,,31.78081093022538,0.8359874545121774,2.199687351404768,0.034853839457003384,0.08308970297821223,0.0,0.9998799577616819,0.0,7.17111541597031e-06,0.04362363952020442,0.0022723121298849716,114.0,3.767,29.99734536766658,timestamp_ms,0.0,0.000663716814159547,0.0,1.0,0.0,1.0,114.0,1.0,3.767,standard
20260906:baseline:183:bird:seagull:ideal,20260906:baseline:183,bird,seagull,baseline,glide,ideal,420,3.0.0,3.0.0,approaching,30.0,20260906,train,0.6023809523809525,False,False,accepted,3b9a6c638c3f3519,,10.680565023016129,0.7597178683030026,0.9571166749357662,0.021779399791554143,0.05049391541229384,0.0,0.9999595367239021,0.0,1.2898295773028798e-05,0.12182961234388139,0.0039807768531900534,167.0,5.533,30.001807337791433,timestamp_ms,0.0,0.0006686746987958764,0.0,1.0,0.0,1.0,167.0,1.0,5.533,standard
20260906:sudden_dash:16:bird:pigeon:noisy,20260906:sudden_dash:16,bird,pigeon,sudden_dash,glide,noisy,186,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.048387096774193505,True,True,accepted,3b9a6c638c3f3519,,30.066866722352064,10.395097887178213,20.569838279384037,0.3091238838488107,0.7725115760237666,0.1847826086956522,0.9920408250235015,0.0,3.3402740993292965e-06,0.06410960203716219,0.1506731646720287,177.0,6.167,29.998378466028864,timestamp_ms,0.048387096774193505,0.13266486486486487,0.0,0.7730098499162348,0.0,1.0,177.0,1.0,6.167,standard
20260906:multi_mode:106:drone:racing_quad:noisy,20260906:multi_mode:106,drone,racing_quad,multi_mode,cruise,noisy,276,3.0.0,3.0.0,crossing,30.0,20260906,train,0.572463768115942,False,False,accepted,3b9a6c638c3f3519,,102.26851598532795,39.12352567099857,60.71001740582052,0.5363827895626414,1.9159570662712737,0.21186440677966056,0.996453902692541,0.0,8.100598892175577e-07,0.03216569852405622,0.14901401667729222,118.0,6.9,30.0,timestamp_ms,0.4326923076923077,1.4336666666666662,2.0,0.6402617044089082,0.0,2.0,114.0,1.0,4.000000000000001,standard
20260906:sudden_dash:207:bird:pigeon:ideal,20260906:sudden_dash:207,bird,pigeon,sudden_dash,foraging_zigzag,ideal,90,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,14.482511711666778,4.463043553427341,10.012376883107475,0.37498464328783926,1.3713078355351762,0.2045454545454545,0.9901359752499638,0.0,1.2111955211851295e-06,0.08915157775854529,0.03430030650805196,90.0,2.967,29.996629592180653,timestamp_ms,0.0,0.0006629213483148599,0.0,1.0,0.0,1.0,90.0,1.0,2.967,standard
